Country,Population,Year,Status,Adult Mortality,infant deaths,Alcohol,Life expectancy ,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure, HIV/AIDS,Diphtheria ,GDP, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Bahrain,,2008,Developing,76,0,2,75.8,231.5478912,97,2,58.5,0,97,3.17,0.1,97,2367.56535,6,5.9,0.815,14.4
Bahrain,,2007,Developing,77,0,2,75.6,278.3602806,97,7,57.6,0,97,3.8,0.1,97,2977.1153,6.1,5.9,0.813,14.4
Bahrain,,2006,Developing,79,0,2.1,75.5,170.7374027,98,3,56.8,0,98,3.8,0.1,98,1937.99549,6.1,5.9,0.81,14.2
Bahrain,,2005,Developing,81,0,2.05,75.3,1553.468944,98,4,56.1,0,98,3.16,0.1,98,17959.17854,6.1,5.9,0.806,14
Bahrain,,2004,Developing,83,0,2.16,75.2,1380.228095,98,11,55.6,0,98,3.37,0.1,98,15846.47641,6.1,5.9,0.803,13.9
Bahrain,,2003,Developing,85,0,2.16,75,1214.558167,98,12,55.2,0,97,3.74,0.1,97,14221.99259,6.1,5.9,0.798,13.7
Bahrain,,2002,Developing,87,0,1.99,74.9,106.4303336,98,8,55,0,98,3.89,0.1,98,1312.33457,6.2,5.9,0.796,13.5
Bahrain,,2001,Developing,9,0,1.95,74.7,1150.418063,99,5,54.8,0,99,3.8,0.1,99,12868.211,6.2,6,0.794,13.3
Bahrain,,2000,Developing,92,0,2.15,74.5,167.7270642,97,6,54.5,0,97,3.51,0.1,97,13636.34668,6.2,6,0.786,13.2
Bangladesh,1612886,2015,Developing,129,92,,71.8,0,97,240,18.3,113,97,,0.1,97,121.15812,17.9,18.3,0.575,10.2
Bangladesh,15945279,2014,Developing,132,98,0.01,71.4,10.44640334,97,289,17.7,121,97,2.82,0.1,97,184.56543,18.1,18.6,0.57,10
Bangladesh,157571292,2013,Developing,135,104,0.01,71,52.82986467,96,237,17,130,96,2.88,0.1,96,951.8894535,18.3,18.8,0.565,10
Bangladesh,15572753,2012,Developing,137,111,0.01,77,59.2589257,94,1986,16.4,139,94,3.8,0.1,94,856.342857,18.5,19,0.557,9.9
Bangladesh,153911916,2011,Developing,14,118,0.01,73,62.34988484,96,5625,15.8,150,96,3.16,0.1,96,835.789341,18.7,19.2,0.545,9.4
Bangladesh,15214912,2010,Developing,142,126,0.01,69.9,62.65945432,94,788,15.2,161,94,3.6,0.1,94,757.6717572,18.9,19.4,0.535,8.9
Bangladesh,1545478,2009,Developing,144,135,0.01,69.5,53.26400378,97,718,14.6,173,97,2.91,0.1,97,681.125368,19.1,19.7,0.523,8.4
Bangladesh,14885814,2008,Developing,147,144,0.01,69.1,42.48865034,96,2660,14,186,96,2.85,0.1,96,615.7775411,19.3,19.9,0.52,8.6
Bangladesh,147139191,2007,Developing,151,154,0.01,68.6,46.36536703,95,2924,13.5,201,96,2.8,0.1,94,541.651484,19.5,2.1,0.513,8.6
Bangladesh,1453684,2006,Developing,152,164,0.01,68.2,42.3304549,86,6192,13,215,95,2.8,0.1,94,494.51466,19.7,2.3,0.506,8.4
Bangladesh,14343111,2005,Developing,155,174,0.01,67.8,38.05462002,45,25934,12.5,231,94,2.68,0.1,93,484.155471,19.9,2.5,0.499,8.2
Bangladesh,14137489,2004,Developing,158,185,0.01,67.3,4.11469667,11,9743,12,247,88,2.62,0.1,99,46.7579167,2.1,2.7,0.491,8.1
Bangladesh,139191,2003,Developing,161,196,0.01,66.8,35.48458957,5,4067,11.6,264,9,2.51,0.1,87,432.7388972,2.3,2.9,0.484,7.9
Bangladesh,1366667,2002,Developing,164,207,0.01,66.3,0.397228764,,3484,11.2,280,83,2.59,0.1,83,4.6135745,2.5,21.1,0.476,7.7
Bangladesh,1341716,2001,Developing,168,219,0.01,65.8,3.395069781,,4414,1.8,298,85,2.47,0.1,85,42.5981152,2.7,21.3,0.468,7.5
Bangladesh,131581243,2000,Developing,173,231,0.01,65.3,3.69633051,,5098,1.4,316,83,2.33,0.1,82,45.63371,2.9,21.5,0.459,7.3
Barbados,,2015,Developing,98,0,,75.5,0,97,0,54.5,0,97,,0.1,97,15557.8381,3.8,3.7,0.794,15.3
Barbados,,2014,Developing,1,0,8.82,75.4,294.9056584,94,0,53.7,0,95,7.47,0.1,94,15359.66971,3.8,3.7,0.793,15.3
Barbados,,2013,Developing,11,0,8.74,75.2,263.0372838,91,0,53,0,91,7.57,0.1,91,15472.7814,3.8,3.8,0.792,15.3
Barbados,,2012,Developing,12,0,8.61,75.1,260.0043858,87,0,52.2,0,88,7.43,0.1,87,15384.8749,3.8,3.8,0.785,15.3
Barbados,,2011,Developing,14,0,8.51,74.9,173.9825629,91,0,51.4,0,91,6.67,0.1,91,15534.1574,3.8,3.8,0.78,15.5
Barbados,,2010,Developing,16,0,8.41,74.7,154.9630863,86,0,5.7,0,9,6.17,0.1,86,1595.91232,3.8,3.8,0.781,15.8
Barbados,,2009,Developing,19,0,8.46,74.6,327.1618128,93,0,49.9,0,93,6.21,0.1,93,16523.32388,3.8,3.8,0.779,15.5
Barbados,,2008,Developing,111,0,8.95,74.4,25.52277112,85,0,49.2,0,85,6.1,0.1,85,1657.3228,3.9,3.9,0.775,15.3
Barbados,,2007,Developing,113,0,8.47,74.2,1641.30981,93,0,48.4,0,93,5.64,0.1,93,16462.48556,3.9,3.9,0.771,15
Barbados,,2006,Developing,115,0,8.39,74.1,181.5000856,84,0,47.7,0,85,5.27,0.1,84,15646.5591,4,3.9,0.766,14.8
Barbados,,2005,Developing,117,0,8.01,73.9,1311.440423,92,0,46.9,0,91,5.38,0.1,92,14223.86576,4,4,0.761,14.6
Barbados,,2004,Developing,119,0,7.68,73.8,166.0083443,93,0,46.2,0,93,5.71,0.2,93,12868.8639,4.1,4,0.757,14.4
Barbados,,2003,Developing,121,0,7.65,73.7,13.5139917,91,0,45.4,0,9,5.82,0.4,89,1228.5447,4.1,4.1,0.753,14.2
Barbados,,2002,Developing,123,0,7.59,73.5,133.099491,66,0,44.6,0,86,5.76,0.8,87,11675.39395,4.2,4.1,0.749,14
Barbados,,2001,Developing,125,0,7.38,73.4,138.1664627,18,0,43.8,0,93,5.47,0.7,84,11513.87189,4.2,4.2,0.75,14
Barbados,,2000,Developing,127,0,7.43,73.3,1140.615754,,0,43,0,86,5.16,0.9,93,11568.1111,4.3,4.2,0.741,14
Belarus,9489616,2015,Developing,196,0,,72.3,0,99,2,62.3,0,99,,0.1,99,5949.11677,1.9,2,0.798,15.6
Belarus,9474511,2014,Developing,199,0,13.94,72,1147.1114,97,64,61.7,0,97,5.69,0.1,97,8318.429294,1.9,2,0.796,15.7
Belarus,9465997,2013,Developing,23,0,14.66,71.7,1109.854619,98,16,61.1,1,98,6.7,0.1,98,7978.825443,2,2,0.796,15.7
Belarus,9464495,2012,Developing,194,0,16.35,71.9,91.70962117,97,10,6.5,1,98,5.1,0.1,98,694.243915,2,2.1,0.793,15.6
Belarus,9473172,2011,Developing,232,0,17.31,72,846.9113071,98,50,59.9,1,98,4.92,0.1,98,6519.71753,2,2.1,0.787,15.5
Belarus,949583,2010,Developing,222,0,14.44,73,8.49409518,96,1,59.3,1,99,5.55,0.1,98,63.38877,2,2.2,0.78,15.5
Belarus,956765,2009,Developing,226,0,14.09,70,434.7985025,98,0,58.7,1,98,6.9,0.1,96,5176.172649,2.1,2.2,0.771,15.4
Belarus,9527985,2008,Developing,224,1,14.67,70,501.8056141,98,0,58.2,1,98,5.95,0.1,97,6376.183153,2.1,2.3,0.755,15.1
Belarus,956953,2007,Developing,226,1,14.22,69.8,464.077513,91,1,57.7,1,9,6.44,0.1,95,4735.484827,2.2,2.3,0.739,14.9
Belarus,964924,2006,Developing,243,1,12.6,68.9,364.426052,98,149,57.2,1,97,6.34,0.1,99,3848.215966,2.2,2.4,0.723,14.6
Belarus,9663915,2005,Developing,252,1,11.01,68.1,45.65007798,99,1,56.7,1,98,6.89,0.1,99,3126.71767,2.3,2.5,0.713,14.4
Belarus,973146,2004,Developing,247,1,12.05,68.2,42.33443901,99,2,56.2,1,99,6.59,0.1,99,2378.33927,2.4,2.5,0.703,14.1
Belarus,9796749,2003,Developing,253,1,11.17,67.7,23.83578594,56,21,55.8,1,53,6.59,0.1,5,1819.525644,2.5,2.6,0.695,13.9
Belarus,9865548,2002,Developing,262,1,12.23,67.2,145.4233629,99,14,55.3,1,99,6.47,0.1,99,1479.383142,2.5,2.7,0.687,13.6
Belarus,9928549,2001,Developing,254,1,10.74,67.7,14.06141699,93,45,54.9,1,99,6.62,0.1,99,1244.373185,2.6,2.7,0.681,13.3
Belarus,997961,2000,Developing,247,1,12.98,68,24.24947846,7,21,54.4,1,99,6.13,0.1,99,1276.28834,2.7,2.8,0.675,13.1
Belgium,11274196,2015,Developed,74,0,,81.1,0,98,47,63.7,1,99,,0.1,99,4356.875,1,1,0.895,16.6
Belgium,112957,2014,Developed,76,0,12.6,89,7163.348923,98,70,63.4,1,99,1.59,0.1,99,47439.39684,1,1,0.89,16.3
Belgium,11182817,2013,Developed,77,0,11.77,87,702.359357,98,39,63,1,99,1.57,0.1,99,4651.38647,1,0.9,0.889,16.3
Belgium,11128246,2012,Developed,78,0,10.08,83,664.4738975,98,109,62.6,1,99,1.54,0.1,99,4474.5717,0.9,0.9,0.886,16.2
Belgium,1147744,2011,Developed,8,0,10.11,83,713.5297354,97,576,62.3,1,98,1.42,0.1,98,4772.77415,0.9,0.9,0.884,16.1
Belgium,1895586,2010,Developed,81,0,10.22,80,665.7356115,97,40,61.9,1,98,1.17,0.1,98,4438.23741,0.9,0.9,0.878,15.9
Belgium,1796493,2009,Developed,85,0,10.05,79.8,671.9376566,97,33,61.6,1,98,1.39,0.1,98,4488.5615,0.9,0.9,0.876,15.8
Belgium,179973,2008,Developed,87,0,10.47,79.5,7191.051507,98,98,61.3,1,99,9.6,0.1,99,48424.58927,0.8,0.8,0.874,15.8
Belgium,16257,2007,Developed,86,0,10.25,79.5,640.3560918,94,64,6.9,1,99,9.25,0.1,98,4443.83131,0.8,0.8,0.871,15.8
Belgium,1547958,2006,Developed,85,0,10.98,79.4,5579.199083,94,15,6.6,1,99,9.17,0.1,98,38852.3613,0.8,0.8,0.865,15.7
Belgium,1478617,2005,Developed,89,0,12.27,78.9,5068.214488,77,26,6.2,1,97,9.24,0.1,97,36967.28292,0.8,0.8,0.861,15.7
Belgium,1421137,2004,Developed,91,1,12.05,78.8,5160.508378,64,61,59.8,1,96,9.32,0.1,95,35589.71295,0.8,0.8,0.88,18.8
Belgium,1376133,2003,Developed,95,0,11.28,78.3,507.306164,64,44,59.4,1,96,9.3,0.1,95,3743.95693,0.8,0.8,0.878,18.6
Belgium,1332785,2002,Developed,99,1,11.29,78,320.3177664,6,0,59,1,96,8.46,0.1,95,2552.3328,0.8,0.8,0.875,18.8
Belgium,128657,2001,Developed,1,1,11.01,78,2943.375396,6,83,58.5,1,96,8.29,0.1,95,23121.56635,0.8,0.8,0.873,18.2
Belgium,125125,2000,Developed,11,1,11.21,77.6,287.2084529,6,0,58.1,1,96,8.12,0.1,95,2327.4591,0.8,0.8,0.869,18
Belize,359288,2015,Developing,175,0,,71,0,94,0,5.9,0,94,,0.2,94,4849.997495,3.5,3.4,0.706,12.8
Belize,351694,2014,Developing,177,0,6.58,70,670.0920883,95,0,5.1,0,95,5.79,0.2,95,4852.223666,3.4,3.4,0.705,12.8
Belize,344181,2013,Developing,18,0,6.56,69.8,629.2018591,95,0,49.3,0,95,5.79,0.2,95,4688.538443,3.4,3.4,0.706,12.9
Belize,33671,2012,Developing,189,0,6.66,69.4,582.8027185,98,0,48.5,0,98,5.45,0.1,98,4673.63848,3.5,3.4,0.702,12.5
Belize,329192,2011,Developing,188,0,6.64,69.4,605.6286892,95,0,47.8,0,95,5.61,0.5,95,4516.24675,3.5,3.4,0.7,12.4
Belize,32168,2010,Developing,186,0,6.76,69.5,569.9527122,96,0,47,0,96,5.85,0.2,96,4344.15177,3.5,3.4,0.7,12.4
Belize,313929,2009,Developing,184,0,6.85,69.5,549.8096097,97,0,46.3,0,98,5.81,0.3,97,4258.788611,3.5,3.4,0.7,12.7
Belize,36165,2008,Developing,181,0,7.22,69.6,51.25232422,94,0,45.7,0,94,5.9,0.1,94,447.22796,3.5,3.4,0.699,12.8
Belize,29847,2007,Developing,181,0,7.24,69.6,69.63051047,96,0,45,0,97,4.76,0.6,96,4324.876427,3.5,3.5,0.7,12.8
Belize,29747,2006,Developing,184,0,6.48,69.4,387.3324928,98,0,44.4,0,98,4.4,0.6,98,4187.3783,3.6,3.5,0.692,12.3
Belize,283277,2005,Developing,191,0,6.25,69,365.799896,96,0,43.8,0,96,4.45,0.8,96,3933.332215,3.6,3.5,0.695,12.8
Belize,27689,2004,Developing,197,0,6.2,68.7,325.6807462,97,0,43.2,0,97,4.39,0.8,97,3831.53819,3.6,3.5,0.691,12.5
Belize,26913,2003,Developing,21,0,5.67,68.4,312.7995946,96,0,42.6,0,95,4.53,1.5,96,3679.99523,3.6,3.6,0.684,12.2
Belize,26226,2002,Developing,199,0,4.99,68.5,262.8299189,97,0,42,0,93,4.38,0.1,89,3556.561825,3.7,3.6,0.678,11.9
Belize,254984,2001,Developing,21,0,4.9,68.2,251.6586929,96,0,41.4,0,96,4.5,0.4,96,3419.275719,3.7,3.7,0.677,11.8
Belize,247315,2000,Developing,196,0,4.79,68.3,219.0239836,76,0,4.8,0,91,3.98,0.3,91,3364.423711,3.8,3.7,0.668,11.7
Benin,1575952,2015,Developing,249,25,,60,0,82,55,25.7,39,78,,1,82,783.94791,6.9,6.8,0.481,10.7
Benin,1286712,2014,Developing,252,25,0.01,59.7,90.12206791,78,786,25.2,39,74,4.59,1.1,78,943.686575,7.1,6.9,0.475,10.7
Benin,14451,2013,Developing,251,25,0.01,59.5,87.4080423,77,637,24.6,39,73,4.59,1.2,77,915.2674586,7.2,7.1,0.466,10.3
Benin,972916,2012,Developing,251,25,0.01,59.3,9.80407467,8,288,24.1,39,8,4.86,1.3,8,837.9551,7.4,7.3,0.458,10
Benin,94682,2011,Developing,251,25,1.4,59.1,110.2633619,75,426,23.5,39,77,5.37,1.4,75,825.9427854,7.6,7.5,0.454,9.8
Benin,9199259,2010,Developing,254,25,1.33,58.7,94.25737917,76,392,23,39,77,4.95,1.4,76,757.695974,7.8,7.6,0.451,9.5
Benin,894476,2009,Developing,259,25,1.16,58.4,71.01399249,79,1461,22.5,39,8,4.46,1.6,79,793.45243,7.9,7.8,0.448,9.3
Benin,8696916,2008,Developing,278,25,1.28,57.6,7.615430126,75,928,22,39,77,4.2,1.8,75,82.1513498,8.1,8,0.444,9.1
Benin,8454791,2007,Developing,283,25,1.12,57.1,7.49281752,82,341,21.5,39,82,4.55,2,82,76.535419,8.3,8.2,0.438,8.9
Benin,8216896,2006,Developing,284,25,1.19,56.8,75.91429496,74,176,21,39,76,4.75,2,74,625.8392,8.5,8.4,0.434,8.7
Benin,7982225,2005,Developing,285,25,1.13,56.5,7.106997355,7,210,2.5,39,73,4.73,2.1,7,61.799977,8.7,8.6,0.43,8.5
Benin,7754,2004,Developing,285,25,1.15,56.1,10.73628066,75,262,2.1,39,74,4.56,2.1,72,583.493514,8.9,8.8,0.423,8.1
Benin,752555,2003,Developing,285,25,1.35,55.8,8.931827297,73,217,19.7,40,75,4.63,2.1,73,519.2922847,9.1,9,0.416,7.7
Benin,7295394,2002,Developing,283,25,1.23,55.6,40.48815233,15,1588,19.2,40,76,4.27,2.1,75,418.6985763,9.3,9.2,0.407,7.3
Benin,776733,2001,Developing,281,25,1.29,55.5,45.33476384,,5859,18.8,40,77,4.69,2.1,76,378.73654,9.5,9.4,0.395,6.6
Benin,6865951,2000,Developing,279,25,1.34,55.4,37.38182018,,4244,18.4,40,78,4.34,2,78,374.1923942,9.7,9.6,0.389,6.4
Bhutan,787386,2015,Developing,211,0,,69.8,0,99,11,24.5,0,98,,0.5,99,2613.645177,15.4,16,0.604,12.5
Bhutan,776448,2014,Developing,216,0,0.01,69.4,209.3921344,99,0,23.6,1,98,3.57,0.5,99,2522.7968,15.7,16.2,0.596,12.5
Bhutan,764961,2013,Developing,219,0,0.01,69.1,19.79057439,97,0,22.7,1,97,3.83,0.6,97,235.882889,15.9,16.5,0.589,12.6
Bhutan,752967,2012,Developing,223,0,0.01,68.7,188.7373664,97,1,21.9,1,97,3.7,0.6,97,2422.816,16.1,16.7,0.581,12.3
Bhutan,7451,2011,Developing,225,0,0.23,68.3,289.8524057,95,10,21.1,1,95,4.73,0.5,95,2458.45976,16.3,17,0.572,11.9
Bhutan,727641,2010,Developing,228,1,0.28,67.9,244.0391949,91,21,2.3,1,92,5.17,0.5,91,2178.921383,16.6,17.3,0,11.4
Bhutan,714458,2009,Developing,232,1,0.17,67.4,27.48907048,93,6,19.5,1,93,6.3,0.4,93,177.234497,16.8,17.5,0,10.9
Bhutan,795,2008,Developing,234,1,0.21,67,302.667579,96,7,18.8,1,96,6.58,0.4,96,1795.18137,17.1,17.8,0,10.5
Bhutan,686958,2007,Developing,238,1,0.16,66.5,283.806236,95,11,18,1,93,5.88,0.3,95,1741.142552,17.3,18.1,0,10.1
Bhutan,672228,2006,Developing,245,1,0.29,65.8,169.2023968,95,2,17.4,1,96,5.27,0.3,95,1335.45696,17.5,18.3,0,9.6
Bhutan,656639,2005,Developing,254,1,0.73,65,145.5965445,95,11,16.7,1,95,5.28,0.3,95,1247.61392,17.8,18.6,0,9.2
Bhutan,64282,2004,Developing,263,1,0.96,64.2,2.586698228,89,3,16.1,1,9,4.41,0.3,89,197.45788,18,18.8,0,8.8
Bhutan,623434,2003,Developing,273,1,0.52,63.3,19.15664091,95,0,15.5,1,96,4.9,0.2,95,997.7417141,18.3,19.1,0,8.4
Bhutan,66399,2002,Developing,282,1,0.29,62.5,151.9755193,83,27,14.9,1,89,7.75,0.1,86,885.6382245,18.6,19.4,0,8
Bhutan,5896,2001,Developing,29,1,0.14,61.7,8.574029812,89,756,14.4,1,88,5.91,0.1,88,87.9387673,18.9,19.6,0,7.6
Bhutan,573416,2000,Developing,312,1,0.17,62,93.35872844,98,418,13.9,1,98,6.91,0.1,92,765.8632358,19.2,19.9,0,7.3
Bolivia (Plurinational State of),,2015,Developing,186,8,,77,0,99,0,52.6,10,99,,0.1,99,,1.2,1.1,0.671,13.8
Bolivia (Plurinational State of),,2014,Developing,189,8,3.62,74,0,98,0,51.9,10,99,6.33,0.1,98,,1.2,1.1,0.666,13.8
Bolivia (Plurinational State of),,2013,Developing,192,8,3.78,71,0,94,0,51.2,10,95,5.96,0.1,94,,1.2,1.1,0.661,13.8
Bolivia (Plurinational State of),,2012,Developing,194,8,3.89,69.8,0,93,0,5.6,11,93,5.56,0.1,93,,1.2,1.1,0.655,13.8
Bolivia (Plurinational State of),,2011,Developing,198,9,3.93,69.3,0,95,0,49.9,11,95,5.49,0.2,95,,1.2,1.1,0.649,13.8
Bolivia (Plurinational State of),,2010,Developing,22,9,3.95,68.7,0,91,0,49.3,12,9,5.44,0.2,91,,1.2,1.1,0.643,13.8
Bolivia (Plurinational State of),,2009,Developing,27,10,3.87,68,0,93,0,48.6,12,92,5.76,0.2,93,,1.2,1.1,0.636,13.8
Bolivia (Plurinational State of),,2008,Developing,211,10,3.77,67.4,0,88,0,48,13,87,5,0.2,88,,1.3,1.1,0.632,14
Bolivia (Plurinational State of),,2007,Developing,216,11,3.47,66.8,0,84,0,47.3,14,85,4.96,0.2,84,,1.3,1.2,0.626,14.1
Bolivia (Plurinational State of),,2006,Developing,219,11,3.23,66.2,0,83,0,46.7,15,82,5.19,0.2,83,,1.3,1.2,0.625,14.3
Bolivia (Plurinational State of),,2005,Developing,222,12,2.86,65.7,0,85,0,46,16,84,5.67,0.2,85,,1.3,1.2,0.622,14.4
Bolivia (Plurinational State of),,2004,Developing,226,12,2.66,65.1,0,84,0,45.4,16,84,5.22,0.2,84,,1.4,1.2,0.62,14.6
Bolivia (Plurinational State of),,2003,Developing,23,13,2.37,64.5,0,8,0,44.7,17,82,5.3,0.2,88,,1.4,1.3,0.617,14.4
Bolivia (Plurinational State of),,2002,Developing,234,14,2.26,63.9,0,77,0,44,18,76,6.53,0.1,77,,1.4,1.3,0.61,14
Bolivia (Plurinational State of),,2001,Developing,238,14,2.2,63.3,0,77,0,43.3,19,71,6.31,0.1,71,,1.5,1.4,0.607,13.7
Bolivia (Plurinational State of),,2000,Developing,243,15,2.32,62.6,0,77,122,42.6,20,74,5.67,0.1,75,,1.5,1.4,0.6,13.3
Bosnia and Herzegovina,3535961,2015,Developing,88,0,,77.4,0,82,1677,55.8,0,74,,0.1,82,4574.9787,2.3,2.3,0.747,14.2
Bosnia and Herzegovina,35662,2014,Developing,89,0,4.03,77.2,732.8662491,89,3000,55.3,0,86,9.57,0.1,86,5193.94932,2.4,2.4,0.742,14.2
Bosnia and Herzegovina,364999,2013,Developing,9,0,4.12,77,75.61062911,91,0,54.7,0,87,9.46,0.1,89,535.86555,2.4,2.4,0.735,14.2
Bosnia and Herzegovina,36482,2012,Developing,92,0,4.61,76.8,693.8226461,92,22,54.2,0,87,9.94,0.1,92,4716.673325,2.5,2.5,0.728,13.9
Bosnia and Herzegovina,3688865,2011,Developing,92,0,4.64,76.9,7.959131146,88,10,53.7,0,89,9.71,0.1,88,55.156834,2.6,2.5,0.711,13.4
Bosnia and Herzegovina,372284,2010,Developing,94,0,4.54,76.4,630.3883564,89,45,53.1,0,9,9.58,0.1,89,4611.47298,2.6,2.6,0.717,13.3
Bosnia and Herzegovina,3746561,2009,Developing,97,0,4.75,76.1,645.021302,9,22,52.6,0,9,9.64,0.1,9,4697.89732,2.7,2.7,0.716,13.3
Bosnia and Herzegovina,3763599,2008,Developing,98,0,5.13,76,66.04635027,88,8,52.1,0,92,8.58,0.1,91,575.31664,2.8,2.7,0.71,13.1
Bosnia and Herzegovina,3774,2007,Developing,16,0,5.16,75.4,8.240355867,94,166,51.5,0,95,8.37,0.1,95,418.292176,2.8,2.8,0.703,12.9
Bosnia and Herzegovina,3779468,2006,Developing,1,0,4.82,75.7,38.25414065,9,17,51,0,91,8.28,0.1,87,344.321698,2.9,2.8,0.697,12.7
Bosnia and Herzegovina,378153,2005,Developing,12,0,4.56,75,45.71354264,93,23,5.5,0,95,8.5,0.1,93,2968.41186,2.9,2.9,0,12.5
Bosnia and Herzegovina,3781287,2004,Developing,99,0,4.25,75.5,3.479918859,36,28,49.9,0,87,9.4,0.1,84,265.642661,3,3,0,12.3
Bosnia and Herzegovina,3779247,2003,Developing,12,0,4.14,75.2,39.86518043,,18,49.4,0,87,7.94,0.1,87,2214.732246,3,3,0,12.1
Bosnia and Herzegovina,377587,2002,Developing,11,0,3.84,75.4,151.1399301,,28,48.8,0,86,7.1,0.1,8,1761.537647,3.1,3.1,0,11.9
Bosnia and Herzegovina,3771284,2001,Developing,113,0,3.85,74.9,143.2947487,,0,48.2,0,92,7.16,0.1,91,1524.41222,3.2,3.2,0,11.6
Bosnia and Herzegovina,376676,2000,Developing,116,0,3.64,74.6,165.6168642,,43,47.6,0,87,7.9,0.1,85,1461.7552,3.3,3.2,0,0
Botswana,229197,2015,Developing,256,2,,65.7,0,95,0,37.9,2,96,,2.2,95,6532.651,6.4,6.1,0.698,12.6
Botswana,2168573,2014,Developing,268,2,0.01,65.1,662.802194,95,1,37.3,2,96,5.41,2.3,95,7497.762376,6.7,6.4,0.697,12.6
Botswana,212857,2013,Developing,286,2,0.01,64.2,1.117811275,95,1,36.8,2,96,5.84,2.8,95,77.625783,7,6.7,0.693,12.6
Botswana,289315,2012,Developing,3,2,0.01,63.4,12.83447357,95,7,36.2,3,96,6.27,4.4,95,729.231453,7.3,7,0.687,12.5
Botswana,251339,2011,Developing,325,2,5.76,62.2,668.9562854,95,8,35.7,3,96,5.25,5.5,95,7645.21469,7.7,7.4,0.678,12.4
Botswana,214866,2010,Developing,349,2,5.99,61.1,547.0386679,95,853,35.2,3,96,5.64,6.2,95,6346.15624,8,7.8,0.669,12.3
Botswana,1979882,2009,Developing,393,2,5.01,59.2,426.7855662,94,184,34.7,3,96,6.39,9,96,5185.729845,8.4,8.2,0.661,12.2
Botswana,1946351,2008,Developing,427,2,6.56,57.5,476.8625872,94,0,34.2,3,96,5.55,12.7,96,5623.379566,8.8,8.6,0.646,12.1
Botswana,1914414,2007,Developing,436,2,6.21,56.9,512.5887995,93,1,33.7,3,96,4.71,13.4,96,5714.47937,9.2,9,0.63,12.1
Botswana,1884238,2006,Developing,491,2,6.45,54.8,76.31867911,93,6,33.2,3,96,4.93,14.4,96,5374.554867,9.6,9.4,0.61,11.9
Botswana,1855852,2005,Developing,566,2,6.37,51.7,629.8425643,92,5,32.7,3,96,5.62,20.6,96,5351.253732,1,9.9,0.593,11.9
Botswana,182933,2004,Developing,652,2,4.9,48.1,469.5823898,91,1,32.2,4,96,5.56,28.4,96,4896.583835,1.5,1.4,0.58,11.8
Botswana,184339,2003,Developing,693,2,5.51,46.4,299.3671252,9,59,31.6,4,96,4.65,31.9,96,4163.6596,1.9,1.8,0.567,11.8
Botswana,1779953,2002,Developing,699,2,6.41,46,6.3300072,88,7,31.1,4,97,6.47,34.6,97,355.618382,11.4,11.3,0.558,11.9
Botswana,1754935,2001,Developing,679,2,5.48,46.7,306.9527349,87,1,3.5,4,97,5.73,37.2,97,3128.97793,11.8,11.8,0.56,11.8
Botswana,172834,2000,Developing,647,2,5.37,47.8,250.8916484,86,2672,29.9,4,97,4.64,38.8,97,3349.68823,12.3,12.2,0.559,11.7
Brazil,2596218,2015,Developing,142,42,,75,0,96,214,56.1,47,98,,0.1,96,8757.2622,2.7,2.6,0.754,15.2
Brazil,24213133,2014,Developing,144,44,7.32,74.8,83.16465362,96,876,55.3,49,96,8.32,0.1,93,1226.61731,2.7,2.7,0.747,15.2
Brazil,2248632,2013,Developing,146,46,7.24,74.7,916.270845,96,220,54.5,52,96,8.48,0.1,97,12216.9446,2.8,2.7,0.734,14.2
Brazil,256983,2012,Developing,148,49,7.55,74.5,843.1946259,96,2,53.6,54,96,8.26,0.1,95,12291.46685,2.8,2.8,0.73,14.2
Brazil,198686688,2011,Developing,152,51,7.58,74.1,1084.999766,98,43,52.8,57,98,8.9,0.1,99,13167.47289,2.9,2.8,0.724,14
Brazil,196796269,2010,Developing,154,54,7.52,73.8,1111.191325,96,68,52,61,99,8.27,0.1,99,11224.1548,2.9,2.9,0.716,13.8
Brazil,194895996,2009,Developing,157,57,7.33,73.6,564.5233902,99,0,51.1,64,99,8.65,0.1,99,8553.3847,3,2.9,0.714,13.8
Brazil,19297929,2008,Developing,158,61,7.21,73.4,526.3780636,96,0,5.3,68,99,8.24,0.1,99,8787.61375,3,3,0.704,13.3
Brazil,19126637,2007,Developing,159,65,7.19,73.3,394.9321299,99,0,49.4,73,99,8.28,0.1,99,7313.557962,3.1,3,0.7,13.5
Brazil,18912412,2006,Developing,161,70,7.1,73,30.30374691,99,57,48.6,79,99,8.36,0.1,99,586.145975,3.1,3.1,0.698,13.8
Brazil,186917361,2005,Developing,163,75,6.97,72.7,23.76370075,98,6,47.8,85,99,8.27,0.1,99,477.182746,3.2,3.1,0.694,13.8
Brazil,184738458,2004,Developing,17,81,6.85,72,186.6090485,96,0,46.9,93,99,7.7,0.1,99,3623.47667,3.2,3.2,0.695,14
Brazil,182482149,2003,Developing,172,88,6.95,71.8,15.85781237,97,2,46.1,100,99,6.94,0.1,99,359.587582,3.3,3.3,0.699,14.8
Brazil,1815121,2002,Developing,176,95,7,71.4,140.9824766,92,1,45.3,109,99,7.13,0.1,99,2819.649531,3.3,3.3,0.692,14.6
